CODMUNNASC;ESTADO;ANO;CONSPRENAT_INCOMPLETOS;CONSPRENAT_TOTAIS;ESCMAE_INCOMPLETOS;ESCMAE_TOTAIS;GESTACAO_INCOMPLETOS;GESTACAO_TOTAIS;IDADEMAE_INCOMPLETOS;IDADEMAE_TOTAIS;MESPRENAT_INCOMPLETOS;MESPRENAT_TOTAIS;PARTO_INCOMPLETOS;PARTO_TOTAIS;PESO_INCOMPLETOS;PESO_TOTAIS;QTDPARTCES_INCOMPLETOS;QTDPARTCES_TOTAIS;QTDPARTNOR_INCOMPLETOS;QTDPARTNOR_TOTAIS;RACACOR_INCOMPLETOS;RACACOR_TOTAIS;SEMAGESTAC_INCOMPLETOS;SEMAGESTAC_TOTAIS;TPROBSON_INCOMPLETOS;TPROBSON_TOTAIS
150340;PA;2016;0;5;0;5;1;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;2;5
150340;PA;2017;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;4;9
150340;PA;2018;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;1;8
150340;PA;2019;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
150340;PA;2020;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
150345;CE;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150345;PA;2012;0;445;1;445;0;445;0;445;0;445;0;445;0;445;0;445;0;445;0;445;0;445;37;445
150345;PA;2013;NA;NA;9;413;6;413;0;413;0;413;0;413;0;413;0;413;0;413;0;413;0;413;NA;NA
150345;PA;2014;0;384;0;384;0;384;0;384;0;384;0;384;0;384;0;384;0;384;4;384;0;384;40;384
150345;PA;2015;0;395;14;395;0;395;0;395;0;395;0;395;0;395;0;395;0;395;0;395;0;395;40;395
150345;PA;2016;0;353;4;353;0;353;0;353;0;353;0;353;0;353;0;353;0;353;0;353;0;353;45;353
150345;PA;2017;0;378;1;378;0;378;0;378;0;378;0;378;0;378;0;378;0;378;0;378;0;378;52;378
150345;PA;2018;0;347;4;347;0;347;0;347;0;347;1;347;0;347;0;347;0;347;0;347;0;347;21;347
150345;PA;2019;0;507;7;507;0;507;0;507;0;507;0;507;0;507;0;507;0;507;0;507;0;507;27;507
150345;PA;2020;0;529;2;529;0;529;0;529;0;529;0;529;0;529;0;529;0;529;0;529;0;529;1;529
150350;MA;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150350;PA;2012;0;94;1;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;4;94
150350;PA;2013;NA;NA;2;92;1;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;NA;NA
150350;PA;2014;0;52;0;52;0;52;0;52;0;52;0;52;0;52;0;52;0;52;0;52;0;52;0;52
150350;PA;2015;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;1;74
150350;PA;2016;0;75;1;75;0;75;0;75;0;75;0;75;0;75;0;75;0;75;0;75;0;75;7;75
150350;PA;2017;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28
150350;PA;2018;0;38;0;38;0;38;0;38;0;38;0;38;0;38;0;38;0;38;0;38;0;38;2;38
150350;PA;2019;0;51;1;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;1;51
150350;PA;2020;0;58;0;58;0;58;0;58;0;58;0;58;0;58;0;58;0;58;0;58;0;58;2;58
150360;AM;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;AM;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;AM;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;MA;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;MA;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;MA;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;MT;2014;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;MT;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;MT;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;PA;2012;0;2201;3;2201;0;2201;0;2201;0;2201;0;2201;0;2201;0;2201;0;2201;0;2201;0;2201;71;2201
150360;PA;2013;NA;NA;100;1650;0;1650;0;1650;0;1650;0;1650;0;1650;0;1650;0;1650;0;1650;0;1650;NA;NA
150360;PA;2014;0;2262;236;2262;0;2262;0;2262;0;2262;0;2262;0;2262;0;2262;0;2262;0;2262;0;2262;108;2262
150360;PA;2015;0;2046;512;2046;0;2046;0;2046;0;2046;0;2046;0;2046;0;2046;0;2046;0;2046;0;2046;161;2046
150360;PA;2016;0;2119;53;2119;0;2119;0;2119;0;2119;1;2119;0;2119;0;2119;0;2119;0;2119;0;2119;46;2119
150360;PA;2017;0;2513;2;2513;0;2513;0;2513;0;2513;0;2513;0;2513;0;2513;0;2513;0;2513;0;2513;2;2513
150360;PA;2018;0;2445;21;2445;0;2445;0;2445;0;2445;0;2445;0;2445;0;2445;0;2445;0;2445;0;2445;58;2445
150360;PA;2019;0;2494;11;2494;0;2494;0;2494;0;2494;0;2494;0;2494;0;2494;0;2494;0;2494;0;2494;48;2494
150360;PA;2020;0;2468;9;2468;0;2468;0;2468;0;2468;0;2468;0;2468;0;2468;0;2468;0;2468;0;2468;70;2468
150360;RS;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150360;SP;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150370;CE;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150370;DF;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
150370;GO;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150370;MA;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150370;MA;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150370;MA;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150370;PA;2012;0;774;0;774;0;774;0;774;0;774;0;774;0;774;0;774;0;774;0;774;0;774;135;774
150370;PA;2013;NA;NA;0;746;0;746;0;746;0;746;0;746;0;746;0;746;0;746;0;746;0;746;NA;NA
150370;PA;2014;0;732;0;732;0;732;0;732;0;732;0;732;0;732;0;732;0;732;0;732;0;732;20;732
150370;PA;2015;0;749;1;749;0;749;0;749;0;749;0;749;0;749;0;749;0;749;0;749;0;749;39;749
150370;PA;2016;0;680;0;680;0;680;0;680;0;680;0;680;0;680;0;680;0;680;0;680;0;680;24;680
150370;PA;2017;0;631;2;631;0;631;0;631;0;631;0;631;0;631;0;631;0;631;0;631;0;631;5;631
150370;PA;2018;0;688;0;688;0;688;0;688;0;688;0;688;0;688;0;688;0;688;0;688;0;688;3;688
150370;PA;2019;0;687;1;687;0;687;0;687;0;687;0;687;0;687;0;687;0;687;0;687;0;687;16;687
150370;PA;2020;0;650;0;650;0;650;0;650;0;650;0;650;0;650;0;650;0;650;0;650;0;650;17;650
150370;PI;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150370;SP;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150370;TO;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
150370;TO;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150375;AM;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150375;AM;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
150375;AM;2016;0;3;1;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
150375;AM;2017;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
150375;AM;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150375;AM;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150375;AM;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
150375;GO;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
150375;PA;2012;0;500;74;500;0;500;0;500;0;500;0;500;0;500;0;500;0;500;0;500;0;500;4;500
150375;PA;2013;NA;NA;73;479;0;479;0;479;0;479;0;479;0;479;0;479;0;479;0;479;0;479;NA;NA
150375;PA;2014;0;546;91;546;0;546;0;546;0;546;0;546;0;546;0;546;0;546;0;546;0;546;51;546
150375;PA;2015;0;593;130;593;0;593;0;593;0;593;0;593;0;593;0;593;0;593;0;593;0;593;46;593
150375;PA;2016;0;577;111;577;0;577;0;577;0;577;0;577;0;577;0;577;0;577;0;577;0;577;17;577
150375;PA;2017;0;600;39;600;0;600;0;600;0;600;0;600;0;600;0;600;0;600;0;600;0;600;7;600
150375;PA;2018;0;578;11;578;0;578;0;578;0;578;0;578;0;578;0;578;0;578;0;578;0;578;15;578
150375;PA;2019;0;574;6;574;0;574;0;574;0;574;0;574;0;574;0;574;0;574;0;574;0;574;8;574
150375;PA;2020;0;644;18;644;0;644;0;644;0;644;0;644;0;644;0;644;0;644;0;644;0;644;14;644
150380;BA;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;CE;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;GO;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;GO;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;MA;2012;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
150380;MA;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
150380;MA;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;MA;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;MA;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;MA;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;MA;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;PA;2012;0;897;2;897;0;897;0;897;0;897;0;897;0;897;0;897;0;897;0;897;0;897;37;897
150380;PA;2013;NA;NA;9;951;0;951;0;951;0;951;0;951;0;951;0;951;0;951;0;951;0;951;NA;NA
150380;PA;2014;0;979;3;979;0;979;0;979;0;979;0;979;0;979;0;979;0;979;0;979;0;979;34;979
150380;PA;2015;0;915;5;915;0;915;0;915;0;915;0;915;0;915;0;915;0;915;0;915;0;915;18;915
150380;PA;2016;0;837;4;837;0;837;0;837;0;837;0;837;0;837;0;837;0;837;0;837;0;837;20;837
150380;PA;2017;0;771;0;771;0;771;0;771;0;771;0;771;0;771;0;771;0;771;0;771;0;771;1;771
150380;PA;2018;0;733;1;733;0;733;0;733;0;733;0;733;0;733;0;733;0;733;0;733;0;733;4;733
150380;PA;2019;0;671;0;671;0;671;0;671;0;671;0;671;0;671;0;671;0;671;0;671;0;671;0;671
150380;PA;2020;0;621;0;621;0;621;0;621;0;621;0;621;0;621;0;621;0;621;0;621;0;621;1;621
150380;PE;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150380;SP;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150390;AM;2012;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
150390;AM;2017;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
150390;AM;2018;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
150390;AM;2019;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
150390;AP;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150390;MA;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150390;PA;2012;0;924;2;924;0;924;0;924;0;924;0;924;0;924;0;924;0;924;0;924;0;924;12;924
150390;PA;2013;NA;NA;0;960;0;960;0;960;0;960;0;960;0;960;0;960;0;960;0;960;0;960;NA;NA
150390;PA;2014;0;1025;1;1025;0;1025;0;1025;0;1025;0;1025;0;1025;0;1025;0;1025;0;1025;0;1025;8;1025
150390;PA;2015;0;1027;0;1027;0;1027;0;1027;0;1027;0;1027;0;1027;0;1027;0;1027;0;1027;0;1027;7;1027
150390;PA;2016;0;1100;0;1100;0;1100;0;1100;0;1100;0;1100;0;1100;0;1100;0;1100;0;1100;0;1100;20;1100
150390;PA;2017;0;1017;3;1017;0;1017;0;1017;0;1017;0;1017;0;1017;0;1017;0;1017;0;1017;0;1017;35;1017
150390;PA;2018;0;1041;0;1041;0;1041;0;1041;0;1041;0;1041;0;1041;0;1041;0;1041;0;1041;0;1041;6;1041
150390;PA;2019;0;1073;5;1073;0;1073;0;1073;0;1073;1;1073;0;1073;0;1073;0;1073;0;1073;0;1073;8;1073
150390;PA;2020;0;1040;0;1040;0;1040;0;1040;0;1040;0;1040;0;1040;0;1040;0;1040;0;1040;0;1040;8;1040
150400;PA;2012;0;341;0;341;0;341;0;341;0;341;0;341;0;341;0;341;0;341;0;341;0;341;0;341
150400;PA;2013;NA;NA;1;274;0;274;0;274;0;274;0;274;0;274;0;274;0;274;0;274;0;274;NA;NA
150400;PA;2014;0;232;1;232;0;232;0;232;0;232;0;232;0;232;0;232;0;232;0;232;0;232;6;232
150400;PA;2015;0;212;0;212;0;212;0;212;0;212;1;212;0;212;0;212;0;212;0;212;0;212;15;212
150400;PA;2016;0;135;0;135;0;135;0;135;0;135;0;135;0;135;0;135;0;135;0;135;0;135;24;135
150400;PA;2017;0;115;0;115;0;115;0;115;0;115;0;115;0;115;0;115;0;115;0;115;0;115;15;115
150400;PA;2018;0;128;0;128;0;128;0;128;0;128;0;128;0;128;0;128;0;128;0;128;0;128;15;128
150400;PA;2019;0;109;0;109;0;109;0;109;0;109;0;109;0;109;0;109;0;109;0;109;0;109;11;109
150400;PA;2020;0;115;0;115;0;115;0;115;0;115;0;115;0;115;0;115;0;115;0;115;0;115;14;115
150405;GO;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
150405;GO;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150405;MA;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150405;MA;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150405;MA;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150405;MA;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150405;PA;2012;0;649;0;649;0;649;0;649;0;649;0;649;0;649;0;649;0;649;0;649;0;649;19;649
150405;PA;2013;NA;NA;3;517;0;517;0;517;0;517;0;517;0;517;0;517;0;517;0;517;0;517;NA;NA
150405;PA;2014;0;490;0;490;0;490;0;490;0;490;0;490;0;490;0;490;0;490;0;490;0;490;46;490
150405;PA;2015;0;536;7;536;0;536;0;536;0;536;1;536;0;536;0;536;0;536;0;536;0;536;40;536
150405;PA;2016;0;417;0;417;0;417;0;417;0;417;0;417;0;417;0;417;0;417;0;417;0;417;90;417
150405;PA;2017;0;483;0;483;0;483;0;483;0;483;0;483;0;483;0;483;0;483;0;483;0;483;42;483
150405;PA;2018;0;525;1;525;0;525;0;525;0;525;0;525;0;525;0;525;0;525;0;525;0;525;38;525
150405;PA;2019;0;383;1;383;0;383;0;383;0;383;0;383;0;383;0;383;0;383;0;383;0;383;25;383
150405;PA;2020;0;352;1;352;0;352;0;352;0;352;0;352;0;352;0;352;0;352;0;352;0;352;18;352
150405;PE;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
150405;SC;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150405;SP;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150405;SP;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150410;PA;2012;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
150410;PA;2013;NA;NA;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;NA;NA
150410;PA;2014;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;1;3
150410;PA;2015;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;1;3
150410;PA;2016;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
150410;PA;2017;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;2;3
150410;PA;2018;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
150410;PA;2019;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
150410;PA;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
150420;AM;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;GO;2014;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2
150420;GO;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;GO;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;GO;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
150420;GO;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;MA;2012;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;3;4
150420;MA;2013;NA;NA;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;NA;NA
150420;MA;2014;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;1;9;0;9;6;9
150420;MA;2015;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;3;11
150420;MA;2016;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;5;11
150420;MA;2017;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10
150420;MA;2018;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;2;14
150420;MA;2019;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;2;9
150420;MA;2020;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;1;9
150420;MG;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
150420;MS;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;PA;2012;0;5173;10;5173;0;5173;0;5173;0;5173;0;5173;0;5173;0;5173;0;5173;0;5173;0;5173;4285;5173
150420;PA;2013;NA;NA;4;5344;0;5344;0;5344;0;5344;0;5344;0;5344;0;5344;0;5344;0;5344;0;5344;NA;NA
150420;PA;2014;0;5561;6;5561;0;5561;0;5561;0;5561;0;5561;0;5561;0;5561;0;5561;0;5561;0;5561;1927;5561
150420;PA;2015;0;5635;5;5635;0;5635;0;5635;0;5635;0;5635;0;5635;0;5635;0;5635;0;5635;0;5635;1747;5635
150420;PA;2016;0;5408;13;5408;0;5408;0;5408;0;5408;1;5408;0;5408;0;5408;0;5408;0;5408;0;5408;1708;5408
150420;PA;2017;0;5550;9;5550;0;5550;0;5550;0;5550;0;5550;0;5550;0;5550;0;5550;0;5550;0;5550;1649;5550
150420;PA;2018;0;6035;2;6035;0;6035;0;6035;0;6035;0;6035;0;6035;0;6035;0;6035;0;6035;0;6035;1719;6035
150420;PA;2019;0;6037;1;6037;0;6037;0;6037;0;6037;0;6037;0;6037;0;6037;0;6037;0;6037;0;6037;1614;6037
150420;PA;2020;0;6055;7;6055;0;6055;0;6055;0;6055;0;6055;0;6055;0;6055;0;6055;0;6055;0;6055;1215;6055
150420;PE;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
150420;PI;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
150420;PI;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;PI;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;PR;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
150420;RO;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;TO;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150420;TO;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
150420;TO;2014;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;3;6
150420;TO;2015;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;2;5
150420;TO;2016;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
150420;TO;2017;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;1;5
150420;TO;2018;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;2;6
150420;TO;2019;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;3;9
150420;TO;2020;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;1;4
150430;PA;2012;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133;2;133
150430;PA;2013;NA;NA;0;189;0;189;0;189;0;189;0;189;0;189;0;189;0;189;0;189;0;189;NA;NA
150430;PA;2014;0;151;0;151;1;151;0;151;0;151;0;151;0;151;0;151;0;151;0;151;0;151;14;151
150430;PA;2015;0;161;2;161;87;161;0;161;0;161;0;161;0;161;0;161;0;161;0;161;0;161;107;161
150430;PA;2016;0;143;3;143;141;143;0;143;0;143;1;143;0;143;0;143;0;143;0;143;0;143;143;143
150430;PA;2017;0;158;1;158;3;158;0;158;0;158;0;158;0;158;0;158;0;158;0;158;0;158;3;158
150430;PA;2018;0;123;2;123;18;123;0;123;0;123;0;123;0;123;0;123;0;123;0;123;0;123;22;123
150430;PA;2019;0;95;1;95;0;95;0;95;0;95;0;95;0;95;0;95;0;95;0;95;0;95;6;95
150430;PA;2020;0;117;1;117;0;117;0;117;0;117;0;117;0;117;0;117;0;117;0;117;0;117;3;117
150440;PA;2012;0;74;1;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;15;74
150440;PA;2013;NA;NA;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;NA;NA
150440;PA;2014;0;87;0;87;0;87;0;87;0;87;0;87;0;87;0;87;0;87;0;87;0;87;11;87
150440;PA;2015;0;36;0;36;0;36;0;36;0;36;0;36;0;36;0;36;0;36;0;36;0;36;5;36
150440;PA;2016;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68;4;68
150440;PA;2017;0;65;0;65;0;65;0;65;0;65;0;65;0;65;0;65;0;65;0;65;0;65;3;65
150440;PA;2018;0;67;3;67;0;67;0;67;0;67;0;67;0;67;0;67;0;67;0;67;0;67;3;67
150440;PA;2019;0;49;1;49;0;49;0;49;0;49;1;49;0;49;0;49;0;49;0;49;0;49;5;49
150440;PA;2020;0;62;2;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;6;62
150442;AM;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150442;GO;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150442;MA;2012;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
150442;MA;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
150442;MA;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150442;MA;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
150442;MA;2017;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
150442;PA;2012;0;2740;2;2740;0;2740;0;2740;0;2740;0;2740;0;2740;0;2740;0;2740;0;2740;0;2740;8;2740
150442;PA;2013;NA;NA;1;3080;0;3080;0;3080;0;3080;0;3080;0;3080;0;3080;0;3080;0;3080;0;3080;NA;NA
150442;PA;2014;0;2567;4;2567;0;2567;0;2567;0;2567;0;2567;0;2567;0;2567;0;2567;4;2567;0;2567;16;2567
150442;PA;2015;0;2438;2;2438;0;2438;0;2438;0;2438;0;2438;0;2438;0;2438;0;2438;0;2438;0;2438;26;2438
150442;PA;2016;0;2422;2;2422;0;2422;0;2422;0;2422;0;2422;0;2422;0;2422;0;2422;0;2422;0;2422;11;2422
150442;PA;2017;0;2484;8;2484;0;2484;0;2484;0;2484;0;2484;0;2484;0;2484;0;2484;0;2484;0;2484;12;2484
150442;PA;2018;0;2112;2;2112;0;2112;0;2112;0;2112;0;2112;0;2112;0;2112;0;2112;0;2112;0;2112;13;2112
150442;PA;2019;0;2099;2;2099;0;2099;0;2099;0;2099;0;2099;0;2099;0;2099;0;2099;0;2099;0;2099;7;2099
